loan_id,user_id,loan_amount,origination_date,term_months
3926,1479,15000,2024-05-05,36
3927,9575,25000,2024-10-28,36
3928,8244,25000,2024-09-03,24
3929,4919,15000,2024-03-10,12
3930,2275,25000,2024-01-11,12
3931,2162,10000,2024-03-23,12
3932,3609,10000,2024-06-08,36
3933,604,5000,2024-02-27,24
3934,4044,25000,2024-12-06,12
3935,7255,25000,2024-03-19,36
3936,5370,15000,2024-07-03,24
3937,3493,5000,2024-03-17,24
3938,9197,10000,2024-03-11,36
3939,6755,10000,2024-04-25,36
3940,3135,15000,2024-07-03,12
3941,815,25000,2024-11-18,24
3942,8724,15000,2024-01-15,24
3943,759,5000,2024-12-05,24
3944,6,10000,2024-01-03,24
3945,8777,5000,2024-02-27,12
3946,3677,10000,2024-10-09,24
3947,1535,10000,2024-07-06,36
3948,1485,5000,2024-09-15,12
3949,2267,10000,2024-06-23,24
3950,2415,10000,2024-03-05,12
3951,561,5000,2024-01-11,12
3952,4460,10000,2024-10-07,12
3953,9606,5000,2024-07-09,36
3954,1319,15000,2024-01-04,12
3955,2553,25000,2024-12-04,24
3956,6321,25000,2024-02-23,24
3957,5419,25000,2024-02-29,24
3958,2861,10000,2024-06-04,12
3959,6721,5000,2024-05-17,24
3960,1078,25000,2024-06-12,12
3961,5440,10000,2024-03-20,12
3962,2527,10000,2024-11-10,12
3963,722,5000,2024-06-21,24
3964,9437,15000,2024-06-27,12
3965,5802,5000,2024-02-15,36
3966,6054,10000,2024-09-12,36
3967,1346,15000,2024-12-14,12
3968,746,15000,2024-05-11,24
3969,8125,25000,2024-06-18,12
3970,5600,10000,2024-05-15,12
3971,878,5000,2024-04-14,36
3972,8326,5000,2024-10-28,24
3973,4814,25000,2024-01-26,24
3974,9240,10000,2024-01-01,12
3975,7765,5000,2024-09-10,24
3976,7310,5000,2024-07-29,12
3977,9655,5000,2024-07-28,12
3978,1348,15000,2024-03-30,36
3979,1365,15000,2024-02-08,24
3980,9424,25000,2024-01-27,24
3981,4262,25000,2024-07-16,36
3982,7209,5000,2024-08-17,24
3983,4083,10000,2024-01-16,12
3984,1580,10000,2024-11-18,24
3985,5600,25000,2024-01-22,24
3986,3420,10000,2024-03-13,24
3987,2018,10000,2024-07-02,12
3988,4018,5000,2024-05-14,24
3989,3038,5000,2024-11-27,12
3990,762,10000,2024-01-01,36
3991,599,5000,2024-07-26,12
3992,3744,10000,2024-01-14,36
3993,8609,10000,2024-08-09,36
3994,3418,15000,2024-08-31,12
3995,6211,10000,2024-05-26,12
3996,2565,15000,2024-10-01,36
3997,8142,25000,2024-03-17,36
3998,1083,10000,2024-04-17,24
3999,588,25000,2024-11-25,12
4000,7184,5000,2024-04-20,36
4001,3659,15000,2024-05-04,12
4002,5581,25000,2024-04-02,12
4003,5914,5000,2024-08-24,36
4004,5027,10000,2024-09-04,36
4005,7055,15000,2024-05-22,12
4006,9552,10000,2024-07-27,24
4007,781,25000,2024-11-14,36
4008,9729,10000,2024-01-23,12
4009,171,5000,2024-01-10,24
4010,5020,25000,2024-09-12,12
4011,4225,15000,2024-06-25,12
4012,2728,5000,2024-09-10,36
4013,2109,5000,2024-12-17,24
4014,9851,15000,2024-10-16,12
4015,9988,5000,2024-04-04,24
4016,6617,25000,2024-10-21,24
4017,2786,10000,2024-03-20,36
4018,397,15000,2024-08-05,12
4019,8996,15000,2024-07-27,12
4020,8032,25000,2024-04-09,36
4021,3005,25000,2024-01-23,36
4022,7765,15000,2024-10-07,12
4023,8847,15000,2024-07-15,36
4024,7645,15000,2024-09-03,12
4025,8460,15000,2024-03-30,24
4026,1093,25000,2024-09-09,24
4027,9661,10000,2024-01-06,36
4028,9514,15000,2024-01-19,24
4029,1498,5000,2024-10-01,12
4030,7328,5000,2024-04-19,24
4031,4994,5000,2024-04-04,24
4032,3080,25000,2024-03-27,24
4033,9947,15000,2024-01-13,12
4034,9701,25000,2024-12-07,36
4035,9014,5000,2024-07-13,12
4036,2136,10000,2024-03-16,36
4037,1165,5000,2024-08-16,24
4038,2573,15000,2024-06-07,24
4039,4922,10000,2024-11-28,24
4040,4671,10000,2024-01-23,12
4041,687,10000,2024-07-23,24
4042,9167,5000,2024-11-21,12
4043,8698,25000,2024-08-27,12
4044,1771,5000,2024-11-09,36
4045,74,15000,2024-07-13,36
4046,4902,10000,2024-07-17,36
4047,581,25000,2024-05-17,36
4048,8415,25000,2024-08-10,12
4049,897,15000,2024-11-19,12
4050,2434,15000,2024-11-21,36
4051,3953,15000,2024-12-03,36
4052,7453,10000,2024-08-02,36
4053,2170,10000,2024-01-08,36
4054,8925,15000,2024-08-03,36
4055,1465,10000,2024-10-10,36
4056,823,5000,2024-09-11,36
4057,8649,25000,2024-11-18,24
4058,2140,10000,2024-07-23,36
4059,4682,25000,2024-06-09,36
4060,8506,5000,2024-04-23,12
4061,2650,10000,2024-09-01,36
4062,5090,15000,2024-12-01,36
4063,3880,15000,2024-07-21,36
4064,7054,5000,2024-08-04,12
4065,1490,5000,2024-05-24,12
4066,1665,10000,2024-05-13,24
4067,2533,5000,2024-06-22,12
4068,656,25000,2024-09-26,12
4069,3719,15000,2024-06-13,24
4070,3983,10000,2024-04-16,12
4071,2675,5000,2024-09-04,24
4072,7445,25000,2024-11-27,24
4073,6210,15000,2024-12-04,12
4074,7867,15000,2024-12-06,12
4075,4016,10000,2024-01-29,24
4076,5977,10000,2024-08-07,24
4077,201,10000,2024-07-27,24
4078,6612,10000,2024-02-18,24
4079,8330,5000,2024-01-02,12
4080,1076,10000,2024-07-16,36
4081,1749,5000,2024-03-29,24
4082,1476,25000,2024-07-29,12
4083,6946,25000,2024-03-10,24
4084,4958,15000,2024-07-11,36
4085,3905,25000,2024-02-15,12
4086,449,25000,2024-03-03,12
4087,69,10000,2024-04-28,36
4088,7097,10000,2024-08-13,36
4089,4909,10000,2024-12-06,12
4090,7370,25000,2024-01-27,36
4091,7742,10000,2024-07-09,12
4092,1191,10000,2024-10-05,36
4093,1741,10000,2024-08-15,24
4094,3193,10000,2024-12-21,24
4095,3893,5000,2024-08-11,12
4096,8289,10000,2024-10-21,12
4097,9707,25000,2024-02-27,12
4098,6044,10000,2024-10-27,24
4099,1077,10000,2024-07-27,24
4100,9,5000,2024-05-21,12
4101,251,10000,2024-05-29,36
4102,8552,10000,2024-01-17,12
4103,2397,15000,2024-08-27,12
4104,124,10000,2024-02-07,12
4105,9021,25000,2024-12-11,36
4106,9627,15000,2024-10-13,24
4107,7673,15000,2024-04-07,36
4108,2078,25000,2024-02-27,24
4109,9308,25000,2024-12-12,24
4110,596,10000,2024-01-17,36
4111,3087,10000,2024-04-29,24
4112,6965,10000,2024-01-23,36
4113,1745,15000,2024-07-28,24
4114,23,25000,2024-07-31,12
4115,8518,5000,2024-05-27,24
4116,4973,5000,2024-04-05,36
4117,8155,10000,2024-09-16,24
4118,263,25000,2024-03-13,12
4119,1586,10000,2024-11-26,36
4120,433,15000,2024-02-18,12
4121,8752,15000,2024-08-09,12
4122,6312,5000,2024-12-30,12
4123,9895,25000,2024-10-08,36
4124,2489,25000,2024-02-01,24
4125,5695,15000,2024-01-28,12
4126,6072,25000,2024-11-02,36
4127,214,5000,2024-06-16,24
4128,9858,10000,2024-02-06,24
4129,7024,25000,2024-08-21,36
4130,7922,25000,2024-06-27,36
4131,3479,5000,2024-02-26,24
4132,2798,5000,2024-08-20,24
4133,9234,10000,2024-12-01,12
4134,2392,5000,2024-03-12,24
4135,5366,15000,2024-07-13,12
4136,9276,15000,2024-01-03,12
4137,5762,10000,2024-07-20,24
4138,7217,10000,2024-07-09,36
4139,1951,25000,2024-07-25,24
4140,6824,15000,2024-04-20,12
4141,848,15000,2024-12-12,24
4142,5503,15000,2024-02-20,24
4143,7477,15000,2024-08-25,36
4144,4672,5000,2024-05-13,12
4145,8737,15000,2024-10-07,12
4146,4154,10000,2024-08-13,12
4147,2112,25000,2024-01-26,12
4148,2173,25000,2024-08-03,36
4149,8572,10000,2024-03-20,36
4150,9354,15000,2024-10-18,12
4151,66,5000,2024-01-21,24
4152,5299,15000,2024-08-09,12
4153,798,15000,2024-02-18,24
4154,5291,10000,2024-12-05,12
4155,632,25000,2024-02-29,36
4156,9560,25000,2024-12-27,36
4157,3259,25000,2024-08-29,12
4158,7102,10000,2024-01-19,24
4159,8419,5000,2024-03-18,24
4160,7434,5000,2024-12-21,24
4161,8384,25000,2024-05-10,36
4162,2800,25000,2024-08-01,24
4163,5726,5000,2024-05-07,24
4164,1150,10000,2024-04-16,24
4165,3004,5000,2024-06-29,36
4166,3546,15000,2024-07-12,12
4167,20,15000,2024-11-13,36
4168,8625,10000,2024-02-14,36
4169,1000,25000,2024-02-26,12
4170,2659,15000,2024-12-22,12
4171,2535,5000,2024-07-01,24
4172,4426,15000,2024-10-01,24
4173,1691,5000,2024-11-12,12
4174,7475,5000,2024-01-05,24
4175,6329,5000,2024-06-02,12
4176,8527,15000,2024-01-19,24
4177,2554,10000,2024-01-31,36
4178,2511,5000,2024-05-26,24
4179,6053,15000,2024-12-27,12
4180,7139,25000,2024-12-02,12
4181,1872,10000,2024-12-11,36
4182,1605,15000,2024-05-04,24
4183,9749,10000,2024-11-23,12
4184,7144,15000,2024-12-25,24
4185,8981,5000,2024-01-25,12
4186,642,25000,2024-06-01,24
4187,7303,15000,2024-08-24,36
4188,7371,10000,2024-08-01,24
4189,3107,25000,2024-05-20,24
4190,9644,25000,2024-10-24,12
4191,2990,25000,2024-05-22,24
4192,4919,5000,2024-01-23,12
4193,4304,5000,2024-10-10,12
4194,9071,15000,2024-04-21,24
4195,7743,5000,2024-09-25,12
4196,2390,25000,2024-04-05,36
4197,1613,10000,2024-11-26,24
4198,7633,25000,2024-06-20,36
4199,3465,25000,2024-10-17,24
4200,6981,5000,2024-10-29,12
4201,8763,10000,2024-08-22,36
4202,9367,25000,2024-11-01,36
4203,5740,10000,2024-03-27,12
4204,5227,10000,2024-10-22,24
4205,5259,25000,2024-11-28,24
4206,280,5000,2024-07-16,24
4207,6216,5000,2024-08-08,24
4208,2671,15000,2024-10-24,36
4209,5858,25000,2024-05-22,12
4210,2154,25000,2024-02-29,12
4211,7669,10000,2024-11-09,36
4212,6303,10000,2024-10-15,12
4213,5270,15000,2024-01-02,12
4214,4110,15000,2024-06-01,12
4215,2053,10000,2024-09-10,36
4216,3067,10000,2024-02-28,36
4217,9050,15000,2024-09-07,12
4218,7247,5000,2024-01-25,36
4219,7773,15000,2024-05-12,36
4220,5887,10000,2024-08-30,36
4221,8969,25000,2024-03-02,24
4222,7546,10000,2024-04-13,36
4223,3449,5000,2024-03-18,24
4224,7314,10000,2024-07-27,12
4225,7823,10000,2024-04-14,12
4226,1556,15000,2024-03-31,12
4227,5690,5000,2024-06-12,36
4228,3368,15000,2024-12-19,24
4229,578,25000,2024-04-24,36
4230,5517,25000,2024-05-29,12
4231,2523,5000,2024-08-20,24
4232,5694,25000,2024-03-26,36
4233,46,25000,2024-01-28,36
4234,5725,10000,2024-02-17,12
4235,981,15000,2024-07-06,36
4236,5548,15000,2024-03-24,36
4237,3295,15000,2024-03-03,12
4238,5989,5000,2024-01-02,24
4239,2115,10000,2024-10-05,36
4240,8818,10000,2024-02-20,12
4241,3555,5000,2024-08-13,36
4242,7730,15000,2024-03-20,24
4243,258,10000,2024-09-02,24
4244,4044,10000,2024-07-24,12
4245,6952,15000,2024-04-25,12
4246,253,25000,2024-09-13,36
4247,5701,5000,2024-01-15,12
4248,9405,10000,2024-08-04,12
4249,6297,15000,2024-02-12,12
4250,2125,25000,2024-04-12,36
4251,6847,15000,2024-10-20,12
4252,8917,15000,2024-03-03,24
4253,4664,25000,2024-08-18,12
4254,5875,5000,2024-08-25,36
4255,9370,10000,2024-11-02,36
4256,2203,5000,2024-09-06,24
4257,2842,5000,2024-03-18,24
4258,271,15000,2024-03-23,36
4259,8754,15000,2024-06-02,36
4260,5510,15000,2024-08-17,36
4261,3140,5000,2024-04-06,36
4262,1694,10000,2024-06-22,24
4263,9037,15000,2024-05-19,36
4264,3624,25000,2024-04-02,24
4265,4995,10000,2024-05-19,36
4266,7081,10000,2024-01-29,24
4267,9295,10000,2024-12-26,36
4268,751,25000,2024-03-01,12
4269,7740,25000,2024-02-10,36
4270,4414,15000,2024-05-27,24
4271,8015,10000,2024-10-28,36
4272,9965,5000,2024-09-03,36
4273,2087,5000,2024-06-06,12
4274,5702,5000,2024-10-21,36
4275,3866,15000,2024-09-02,12
4276,8699,5000,2024-10-22,36
4277,329,10000,2024-06-27,12
4278,9907,15000,2024-09-14,12
4279,8414,15000,2024-08-05,12
4280,3888,25000,2024-06-04,36
4281,6817,10000,2024-11-02,12
4282,6317,5000,2024-04-29,36
4283,9171,10000,2024-09-20,24
4284,3094,10000,2024-10-13,36
4285,6954,15000,2024-02-08,36
4286,621,5000,2024-07-06,24
4287,3466,5000,2024-08-29,12
4288,6191,5000,2024-03-23,36
4289,9824,25000,2024-07-23,36
4290,5245,10000,2024-05-23,36
4291,5415,15000,2024-10-05,12
4292,4936,15000,2024-06-30,12
4293,9753,15000,2024-11-20,24
4294,6714,5000,2024-01-12,36
4295,6075,5000,2024-10-18,24
4296,6682,15000,2024-02-26,12
4297,5417,10000,2024-06-02,12
4298,8236,15000,2024-04-01,24
4299,4470,10000,2024-03-30,12
4300,6757,15000,2024-01-04,36
4301,1028,10000,2024-08-08,12
4302,9919,15000,2024-05-23,12
4303,9025,25000,2024-01-22,24
4304,7801,25000,2024-07-10,12
4305,1389,5000,2024-04-16,12
4306,913,5000,2024-11-21,24
4307,9285,5000,2024-08-07,36
4308,7640,5000,2024-08-26,24
4309,7673,15000,2024-12-06,36
4310,5433,25000,2024-08-05,36
4311,5192,5000,2024-02-08,24
4312,9462,10000,2024-09-01,24
4313,758,10000,2024-05-29,24
4314,9981,5000,2024-01-30,12
4315,8044,5000,2024-06-09,36
4316,5193,5000,2024-04-13,36
4317,2834,15000,2024-06-06,36
4318,7696,10000,2024-11-04,24
4319,3062,10000,2024-05-13,36
4320,2088,10000,2024-02-23,36
4321,3111,25000,2024-11-30,36
4322,7029,15000,2024-02-05,36
4323,3244,25000,2024-11-14,24
4324,7658,15000,2024-05-10,12
4325,7600,10000,2024-11-08,12
4326,1725,10000,2024-03-20,24
4327,9126,25000,2024-09-28,12
4328,555,10000,2024-04-29,36
4329,8196,5000,2024-05-13,12
4330,1285,15000,2024-07-23,12
4331,4977,10000,2024-09-21,36
4332,6159,5000,2024-08-20,36
4333,8280,25000,2024-01-28,36
4334,6104,10000,2024-10-27,24
4335,5104,10000,2024-02-27,12
4336,9833,15000,2024-01-29,24
4337,217,10000,2024-12-16,24
4338,6554,15000,2024-11-08,36
4339,8383,25000,2024-02-02,12
4340,1734,15000,2024-04-17,24
4341,4713,25000,2024-09-28,36
4342,7195,10000,2024-12-10,24
4343,1206,5000,2024-07-09,12
4344,2643,25000,2024-03-21,36
4345,6374,10000,2024-03-22,24
4346,3356,25000,2024-04-05,12
4347,2165,10000,2024-05-25,12
4348,100,10000,2024-02-26,24
4349,600,5000,2024-08-05,12
4350,9052,15000,2024-08-29,36
4351,5785,5000,2024-10-10,36
4352,6439,25000,2024-06-16,36
4353,5843,5000,2024-05-15,36
4354,7181,10000,2024-05-20,24
4355,7743,10000,2024-06-20,24
4356,9186,5000,2024-02-16,12
4357,3911,25000,2024-01-10,12
4358,9369,15000,2024-10-23,12
4359,5821,15000,2024-07-13,36
4360,1377,10000,2024-11-25,24
4361,8764,15000,2024-01-15,24
4362,9708,15000,2024-08-03,12
4363,4660,25000,2024-07-07,24
4364,8372,15000,2024-09-09,24
4365,726,5000,2024-11-25,12
4366,1041,25000,2024-02-21,24
4367,6270,5000,2024-02-28,36
4368,82,10000,2024-06-24,24
4369,5736,25000,2024-10-21,36
4370,1206,15000,2024-05-05,36
4371,6674,25000,2024-02-11,12
4372,5773,10000,2024-11-02,12
4373,6143,5000,2024-11-01,12
4374,2982,10000,2024-12-13,24
4375,5307,25000,2024-12-26,12
4376,3447,5000,2024-09-10,36
4377,9683,5000,2024-03-06,12
4378,2289,25000,2024-02-27,36
4379,5857,10000,2024-05-06,36
4380,2382,15000,2024-01-04,24
4381,8240,10000,2024-08-22,36
4382,4009,15000,2024-02-01,24
4383,7272,10000,2024-06-23,24
4384,8655,25000,2024-03-02,12
4385,5194,10000,2024-08-13,24
4386,7735,10000,2024-05-23,36
4387,2365,25000,2024-01-18,36
4388,7922,25000,2024-08-07,36
4389,1794,5000,2024-08-21,36
4390,3541,10000,2024-08-22,36
4391,9226,25000,2024-12-27,12
4392,8780,25000,2024-11-16,12
4393,7426,5000,2024-03-20,24
4394,5753,25000,2024-10-19,36
4395,6977,5000,2024-03-13,36
4396,2775,25000,2024-12-02,24
4397,476,5000,2024-04-09,12
4398,4341,10000,2024-09-12,24
4399,7505,25000,2024-11-10,36
4400,4584,25000,2024-12-16,12
4401,7889,10000,2024-06-10,24
4402,5024,10000,2024-10-19,24
4403,5582,10000,2024-06-10,36
4404,5486,5000,2024-12-22,36
4405,3567,25000,2024-05-08,12
4406,6361,25000,2024-11-04,36
4407,1349,15000,2024-09-09,24
4408,2358,15000,2024-03-02,36
4409,5001,25000,2024-05-22,24
4410,5215,5000,2024-08-10,36
4411,5909,5000,2024-11-02,12
4412,4609,15000,2024-01-14,12
4413,2447,15000,2024-12-29,12
4414,9793,15000,2024-04-07,36
4415,3078,15000,2024-02-28,12
4416,6056,15000,2024-06-28,24
4417,8099,10000,2024-01-01,36
4418,9879,25000,2024-08-14,12
4419,4756,25000,2024-05-24,36
4420,2002,15000,2024-11-07,36
4421,8327,25000,2024-05-12,24
4422,1790,25000,2024-05-24,36
4423,7248,10000,2024-09-30,36
4424,7949,10000,2024-12-10,36
4425,2908,5000,2024-11-06,24
4426,6535,5000,2024-02-16,12
4427,6743,15000,2024-07-26,12
4428,7063,5000,2024-08-26,36
4429,2271,15000,2024-08-29,12
4430,9020,5000,2024-04-13,36
4431,7987,25000,2024-10-03,12
4432,9536,25000,2024-06-05,12
4433,7274,5000,2024-07-06,24
4434,6397,25000,2024-06-22,24
4435,4295,25000,2024-04-09,24
4436,3128,15000,2024-01-10,12
4437,7072,25000,2024-03-24,12
4438,8599,5000,2024-02-22,12
4439,1462,25000,2024-05-06,12
4440,1775,15000,2024-05-14,24
4441,5577,5000,2024-10-12,24
4442,9563,15000,2024-12-14,12
4443,8678,25000,2024-02-24,12
4444,6997,25000,2024-08-31,24
4445,363,25000,2024-03-05,12
4446,8134,10000,2024-01-21,36
4447,3802,15000,2024-09-19,24
4448,212,5000,2024-10-26,24
4449,4797,25000,2024-11-19,12
4450,8015,10000,2024-12-24,36
4451,7021,10000,2024-09-04,12
4452,2662,15000,2024-05-22,36
4453,9108,25000,2024-04-07,12
4454,9653,15000,2024-01-02,24
4455,1094,25000,2024-12-22,24
4456,7745,25000,2024-05-10,36
4457,5054,25000,2024-06-24,36
4458,9926,10000,2024-02-16,12
4459,1552,15000,2024-08-28,24
4460,9526,15000,2024-12-21,12
4461,9057,15000,2024-01-27,12
4462,9479,5000,2024-02-05,24
4463,4156,5000,2024-12-04,36
4464,4618,10000,2024-12-19,24
4465,8501,10000,2024-12-01,24
4466,1544,10000,2024-06-28,36
4467,1406,15000,2024-02-20,24
4468,6485,15000,2024-12-07,36
4469,5722,25000,2024-06-08,24
4470,1573,15000,2024-09-14,36
4471,2002,10000,2024-01-17,36
4472,9092,10000,2024-10-05,12
4473,1108,25000,2024-06-20,24
4474,8176,5000,2024-10-28,12
4475,3306,15000,2024-02-23,24
4476,4858,15000,2024-01-13,12
4477,7272,5000,2024-07-20,12
4478,4321,10000,2024-11-22,12
4479,5513,10000,2024-09-02,12
4480,8594,10000,2024-09-27,12
4481,3248,15000,2024-08-15,24
4482,3857,5000,2024-03-02,12
4483,10000,5000,2024-07-19,12
4484,9582,10000,2024-05-31,24
4485,5293,15000,2024-03-10,36
4486,4400,5000,2024-07-07,24
4487,2399,15000,2024-11-22,36
4488,8284,25000,2024-07-26,24
4489,5223,10000,2024-05-10,12
4490,2180,10000,2024-06-05,36
4491,1313,25000,2024-10-03,12
4492,9091,5000,2024-02-23,36
4493,3173,10000,2024-08-31,12
4494,5933,5000,2024-08-02,36
4495,3093,10000,2024-01-11,12
4496,8441,25000,2024-08-06,36
4497,2633,25000,2024-07-23,36
4498,3385,5000,2024-07-19,12
4499,4264,10000,2024-03-12,24
4500,3705,10000,2024-04-18,24
4501,5629,15000,2024-01-27,12
4502,1198,15000,2024-12-14,12
4503,4504,10000,2024-10-15,24
4504,8693,5000,2024-01-05,36
4505,9354,25000,2024-09-21,12
4506,8291,10000,2024-05-20,12
4507,3129,15000,2024-08-12,12
4508,2295,25000,2024-12-15,12
4509,8905,5000,2024-03-29,24
4510,3915,10000,2024-05-13,24
4511,8299,10000,2024-04-12,12
4512,6989,25000,2024-11-25,24
4513,8238,25000,2024-05-04,24
4514,3132,15000,2024-10-30,24
4515,9142,5000,2024-03-23,36
4516,3799,25000,2024-09-23,12
4517,5238,5000,2024-09-19,12
4518,4725,5000,2024-12-26,12
4519,6536,10000,2024-02-26,12
4520,3318,25000,2024-10-13,24
4521,4045,25000,2024-07-05,24
4522,7359,15000,2024-06-22,36
4523,2222,10000,2024-12-02,12
4524,4268,25000,2024-11-30,36
4525,9150,25000,2024-05-14,36
4526,6820,15000,2024-04-03,36
4527,4905,15000,2024-12-16,36
4528,4719,5000,2024-01-09,24
4529,4815,10000,2024-01-09,36
4530,9627,5000,2024-04-22,24
4531,7238,15000,2024-05-01,24
4532,2985,25000,2024-04-17,36
4533,5637,25000,2024-12-07,12
4534,3257,15000,2024-09-28,24
4535,9629,5000,2024-09-14,12
4536,4474,5000,2024-07-16,24
4537,8165,15000,2024-04-27,24
4538,7180,25000,2024-06-04,36
4539,1433,10000,2024-05-07,36
4540,9967,5000,2024-02-12,12
4541,418,10000,2024-03-03,24
4542,6475,25000,2024-05-24,12
4543,983,15000,2024-10-01,36
4544,6424,5000,2024-01-23,36
4545,1139,5000,2024-12-29,12
4546,2929,25000,2024-10-01,12
4547,9426,15000,2024-05-08,24
4548,4543,5000,2024-10-25,12
4549,831,25000,2024-10-07,12
4550,7633,5000,2024-06-30,36
4551,4289,10000,2024-09-18,36
4552,2861,5000,2024-08-15,12
4553,7106,25000,2024-09-07,36
4554,5376,10000,2024-03-21,36
4555,7791,5000,2024-03-16,36
4556,2472,5000,2024-10-07,36
4557,6235,15000,2024-07-20,24
4558,4837,15000,2024-04-28,24
4559,6289,5000,2024-09-08,12
4560,7596,10000,2024-05-01,24
4561,4338,15000,2024-06-22,12
4562,9702,15000,2024-12-24,24
4563,5151,15000,2024-02-28,24
4564,8965,25000,2024-02-24,12
4565,5180,5000,2024-05-31,12
4566,1779,10000,2024-11-26,12
4567,8781,10000,2024-05-31,36
4568,273,5000,2024-06-16,36
4569,1502,15000,2024-05-27,36
4570,6903,10000,2024-12-08,12
4571,7089,25000,2024-07-15,36
4572,3577,25000,2024-05-03,24
4573,7629,10000,2024-08-15,24
4574,5728,25000,2024-11-28,24
4575,1282,5000,2024-07-12,24
4576,9007,25000,2024-12-14,36
4577,1270,25000,2024-03-19,36
4578,4336,10000,2024-01-08,24
4579,9344,25000,2024-12-19,12
4580,9930,10000,2024-02-24,24
4581,2255,15000,2024-02-06,24
4582,1576,15000,2024-12-11,12
4583,9025,25000,2024-09-05,12
4584,9562,15000,2024-07-18,36
4585,8760,10000,2024-09-26,12
4586,3188,15000,2024-03-29,12
4587,3284,5000,2024-08-13,36
4588,599,15000,2024-11-18,36
4589,6412,15000,2024-06-08,24
4590,8236,10000,2024-11-30,24
4591,1882,15000,2024-05-01,12
4592,3544,25000,2024-09-30,36
4593,6153,5000,2024-08-24,12
4594,1884,15000,2024-09-23,12
4595,7357,15000,2024-11-25,24
4596,8573,25000,2024-05-11,12
4597,5952,5000,2024-06-30,12
4598,5763,5000,2024-07-11,24
4599,6871,15000,2024-04-19,24
4600,2163,10000,2024-08-01,36
4601,1659,5000,2024-08-27,24
4602,6583,5000,2024-05-20,36
4603,8038,10000,2024-03-13,36
4604,2893,5000,2024-01-03,24
4605,6044,5000,2024-01-02,24
4606,2983,10000,2024-12-09,24
4607,9068,15000,2024-07-28,12
4608,7872,10000,2024-11-07,24
4609,3516,25000,2024-02-27,36
4610,7828,25000,2024-08-04,36
4611,28,15000,2024-09-13,36
4612,636,25000,2024-04-22,24
4613,2016,25000,2024-03-11,36
